"chr","start","end","length","abs_summit","pileup","X.log10.pvalue.","fold_enrichment","X.log10.qvalue.","name","sample","group","GENE_ID"
"chr5",181280354,181280821,468,181280740,4,1.9763,2.17691,0,"B1_vs_B2_peak_89185","B1_vs_B2","C-KD","ENSG00000248275.5"
"chr6",139414,139679,266,139554,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_89194","B1_vs_B2","C-KD","ENSG00000293023.2"
"chr6",183844,184109,266,183869,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_89197","B1_vs_B2","C-KD","ENSG00000263667.5"
"chr6",187355,187620,266,187546,5,1.97771,2.13852,0,"B1_vs_B2_peak_89198","B1_vs_B2","C-KD","ENSG00000263667.5"
"chr6",198116,198565,450,198348,4,2.24863,2.36966,0,"B1_vs_B2_peak_89200","B1_vs_B2","C-KD","ENSG00000263667.5"
"chr6",296165,296979,815,296786,22,4.15514,2.29349,0.668822,"B1_vs_B2_peak_89206","B1_vs_B2","C-KD","ENSG00000112679.15"
"chr6",347644,347909,266,347690,4,1.94485,2.15438,0,"B1_vs_B2_peak_89208","B1_vs_B2","C-KD","ENSG00000112679.15"
"chr6",505449,505714,266,505526,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_89219","B1_vs_B2","C-KD","ENSG00000112685.15"
"chr6",531263,531568,306,531406,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_89220","B1_vs_B2","C-KD","ENSG00000112685.15"
"chr6",539704,539969,266,539831,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_89221","B1_vs_B2","C-KD","ENSG00000112685.15"
"chr6",551155,551430,276,551184,4,2.24863,2.36966,0,"B1_vs_B2_peak_89222","B1_vs_B2","C-KD","ENSG00000112685.15"
"chr6",551639,552153,515,551896,4,2.24863,2.36966,0,"B1_vs_B2_peak_89223","B1_vs_B2","C-KD","ENSG00000112685.15"
"chr6",558118,558544,427,558321,5,1.97771,2.13852,0,"B1_vs_B2_peak_89224","B1_vs_B2","C-KD","ENSG00000112685.15"
"chr6",566254,566776,523,566634,4,2.24863,2.36966,0,"B1_vs_B2_peak_89225","B1_vs_B2","C-KD","ENSG00000112685.15"
"chr6",568456,568779,324,568626,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_89226","B1_vs_B2","C-KD","ENSG00000112685.15"
"chr6",590688,590953,266,590854,5,2.1193,2.2379,0,"B1_vs_B2_peak_89227","B1_vs_B2","C-KD","ENSG00000112685.15"
"chr6",604394,604721,328,604617,4,2.24863,2.36966,0,"B1_vs_B2_peak_89228","B1_vs_B2","C-KD","ENSG00000112685.15"
"chr6",627189,627504,316,627328,6,3.80352,3.31752,0.470039,"B1_vs_B2_peak_89230","B1_vs_B2","C-KD","ENSG00000112685.15"
"chr6",681692,682207,516,681918,11,3.18643,2.47807,0.181773,"B1_vs_B2_peak_89232","B1_vs_B2","C-KD","ENSG00000112685.15"
"chr6",682995,683260,266,683152,5,1.98262,2.14197,0,"B1_vs_B2_peak_89233","B1_vs_B2","C-KD","ENSG00000112685.15"
"chr6",684888,685153,266,685098,5,1.83363,2.03717,0,"B1_vs_B2_peak_89234","B1_vs_B2","C-KD","ENSG00000112685.15"
"chr6",732977,733242,266,733072,4,2.24863,2.36966,0,"B1_vs_B2_peak_89236","B1_vs_B2","C-KD","ENSG00000271727.3"
"chr6",763553,763818,266,763727,6,3.80352,3.31752,0.470039,"B1_vs_B2_peak_89237","B1_vs_B2","C-KD","ENSG00000271727.3"
"chr6",764020,764285,266,764083,4,2.24863,2.36966,0,"B1_vs_B2_peak_89238","B1_vs_B2","C-KD","ENSG00000271727.3"
"chr6",781842,782240,399,781984,4,1.9141,2.13231,0,"B1_vs_B2_peak_89239","B1_vs_B2","C-KD","ENSG00000271727.3"
"chr6",802109,803182,1074,802312,6,3.80352,3.31752,0.470039,"B1_vs_B2_peak_89240","B1_vs_B2","C-KD","ENSG00000271727.3"
"chr6",1568377,1568642,266,1568623,4,2.24863,2.36966,0,"B1_vs_B2_peak_89260","B1_vs_B2","C-KD","ENSG00000295230.1"
"chr6",1573231,1573496,266,1573382,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_89261","B1_vs_B2","C-KD","ENSG00000295230.1"
"chr6",1681141,1681406,266,1681157,4,2.24863,2.36966,0,"B1_vs_B2_peak_89269","B1_vs_B2","C-KD","ENSG00000112699.12"
"chr6",1687015,1687280,266,1687075,6,2.754,2.61088,0.0627117,"B1_vs_B2_peak_89270","B1_vs_B2","C-KD","ENSG00000112699.12"
"chr6",1701024,1701308,285,1701111,6,3.80352,3.31752,0.470039,"B1_vs_B2_peak_89272","B1_vs_B2","C-KD","ENSG00000112699.12"
"chr6",1802644,1802909,266,1802734,4,2.24863,2.36966,0,"B1_vs_B2_peak_89276","B1_vs_B2","C-KD","ENSG00000112699.12"
"chr6",1803331,1803596,266,1803505,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_89277","B1_vs_B2","C-KD","ENSG00000112699.12"
"chr6",1847206,1847471,266,1847360,4,2.24863,2.36966,0,"B1_vs_B2_peak_89279","B1_vs_B2","C-KD","ENSG00000112699.12"
"chr6",1855925,1856190,266,1856075,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_89280","B1_vs_B2","C-KD","ENSG00000112699.12"
"chr6",1880451,1880716,266,1880528,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_89282","B1_vs_B2","C-KD","ENSG00000112699.12"
"chr6",1904442,1904730,289,1904498,16,4.91915,2.92947,1.09072,"B1_vs_B2_peak_89283","B1_vs_B2","C-KD","ENSG00000112699.12"
"chr6",1911765,1912060,296,1912008,4,2.24863,2.36966,0,"B1_vs_B2_peak_89284","B1_vs_B2","C-KD","ENSG00000112699.12"
"chr6",1968292,1968557,266,1968385,4,2.24863,2.36966,0,"B1_vs_B2_peak_89286","B1_vs_B2","C-KD","ENSG00000112699.12"
"chr6",1986939,1987212,274,1986992,6,3.80352,3.31752,0.470039,"B1_vs_B2_peak_89287","B1_vs_B2","C-KD","ENSG00000112699.12"
"chr6",1987932,1988516,585,1988155,5,1.97771,2.13852,0,"B1_vs_B2_peak_89288","B1_vs_B2","C-KD","ENSG00000112699.12"
"chr6",1990580,1990845,266,1990747,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_89289","B1_vs_B2","C-KD","ENSG00000112699.12"
"chr6",1991149,1991414,266,1991268,4,2.24863,2.36966,0,"B1_vs_B2_peak_89290","B1_vs_B2","C-KD","ENSG00000112699.12"
"chr6",2008673,2008938,266,2008872,4,2.24863,2.36966,0,"B1_vs_B2_peak_89291","B1_vs_B2","C-KD","ENSG00000112699.12"
"chr6",2039940,2040205,266,2040067,4,2.1098,2.27193,0,"B1_vs_B2_peak_89292","B1_vs_B2","C-KD","ENSG00000112699.12"
"chr6",2063533,2063882,350,2063780,8,5.58339,4.26539,1.45299,"B1_vs_B2_peak_89293","B1_vs_B2","C-KD","ENSG00000112699.12"
"chr6",2065263,2065528,266,2065474,5,1.97771,2.13852,0,"B1_vs_B2_peak_89294","B1_vs_B2","C-KD","ENSG00000112699.12"
"chr6",2081519,2081793,275,2081571,7,3.88786,3.27744,0.532405,"B1_vs_B2_peak_89295","B1_vs_B2","C-KD","ENSG00000112699.12"
"chr6",2082053,2082318,266,2082141,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_89296","B1_vs_B2","C-KD","ENSG00000112699.12"
"chr6",2209157,2209502,346,2209282,7,3.24183,2.85136,0.206141,"B1_vs_B2_peak_89300","B1_vs_B2","C-KD","ENSG00000112699.12"
"chr6",2221969,2222456,488,2222214,9,4.70099,3.5642,0.931067,"B1_vs_B2_peak_89301","B1_vs_B2","C-KD","ENSG00000112699.12"
"chr6",2344988,2345439,452,2345275,4,2.1098,2.27193,0,"B1_vs_B2_peak_89303","B1_vs_B2","C-KD","ENSG00000250903.12"
"chr6",2434359,2434624,266,2434416,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_89305","B1_vs_B2","C-KD","ENSG00000250903.12"
"chr6",2456000,2456362,363,2456098,4,2.24863,2.36966,0,"B1_vs_B2_peak_89307","B1_vs_B2","C-KD","ENSG00000250903.12"
"chr6",2480658,2481023,366,2480789,23,4.01915,2.21272,0.576726,"B1_vs_B2_peak_89308","B1_vs_B2","C-KD","ENSG00000250903.12"
"chr6",2492099,2492364,266,2492193,4,2.24863,2.36966,0,"B1_vs_B2_peak_89309","B1_vs_B2","C-KD","ENSG00000250903.12"
"chr6",2503822,2504087,266,2503845,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_89310","B1_vs_B2","C-KD","ENSG00000250903.12"
"chr6",3068908,3069384,477,3069137,35,12.2379,3.94497,6.07831,"B1_vs_B2_peak_89343","B1_vs_B2","C-KD","ENSG00000137275.17"
"chr6",3102371,3102636,266,3102515,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_89345","B1_vs_B2","C-KD","ENSG00000137275.17"
"chr6",3237915,3238180,266,3237994,4,2.1098,2.27193,0,"B1_vs_B2_peak_89354","B1_vs_B2","C-KD","ENSG00000180822.13"
"chr6",3238411,3238676,266,3238604,4,2.24863,2.36966,0,"B1_vs_B2_peak_89355","B1_vs_B2","C-KD","ENSG00000180822.13"
"chr6",3245370,3245635,266,3245536,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_89356","B1_vs_B2","C-KD","ENSG00000180822.13"
"chr6",3264288,3264671,384,3264491,5,1.83363,2.03717,0,"B1_vs_B2_peak_89358","B1_vs_B2","C-KD","ENSG00000180822.13"
"chr6",3289493,3289889,397,3289848,6,2.58268,2.49494,0,"B1_vs_B2_peak_89360","B1_vs_B2","C-KD","ENSG00000180822.13"
"chr6",3293827,3294092,266,3294006,6,3.26275,2.95498,0.223676,"B1_vs_B2_peak_89361","B1_vs_B2","C-KD","ENSG00000180822.13"
"chr6",3308430,3308840,411,3308606,6,3.80352,3.31752,0.470039,"B1_vs_B2_peak_89362","B1_vs_B2","C-KD","ENSG00000137266.15"
"chr6",3338790,3339178,389,3339032,6,3.80352,3.31752,0.470039,"B1_vs_B2_peak_89363","B1_vs_B2","C-KD","ENSG00000137266.15"
"chr6",3389986,3390396,411,3390163,27,3.88384,2.05282,0.532405,"B1_vs_B2_peak_89365","B1_vs_B2","C-KD","ENSG00000137266.15"
"chr6",3402612,3402892,281,3402825,6,3.26275,2.95498,0.223676,"B1_vs_B2_peak_89366","B1_vs_B2","C-KD","ENSG00000137266.15"
"chr6",3444200,3444500,301,3444268,4,1.9763,2.17691,0,"B1_vs_B2_peak_89368","B1_vs_B2","C-KD","ENSG00000137266.15"
"chr6",3649655,3650231,577,3649846,8,4.69124,3.68712,0.931067,"B1_vs_B2_peak_89378","B1_vs_B2","C-KD","ENSG00000228793.4"
"chr6",3663005,3663416,412,3663245,7,2.17129,2.1572,0,"B1_vs_B2_peak_89379","B1_vs_B2","C-KD","ENSG00000228793.4"
"chr6",4143171,4143522,352,4143333,4,2.24863,2.36966,0,"B1_vs_B2_peak_89409","B1_vs_B2","C-KD","ENSG00000234817.3"
"chr6",4210642,4210991,350,4210891,10,2.8851,2.38541,0.0678765,"B1_vs_B2_peak_89410","B1_vs_B2","C-KD","ENSG00000234817.3"
"chr6",4253108,4254143,1036,4253936,29,4.63919,2.19945,0.931067,"B1_vs_B2_peak_89411","B1_vs_B2","C-KD","ENSG00000234817.3"
"chr6",4258914,4259212,299,4259053,16,4.91915,2.92947,1.09072,"B1_vs_B2_peak_89412","B1_vs_B2","C-KD","ENSG00000234817.3"
"chr6",4322745,4323106,362,4322914,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_89415","B1_vs_B2","C-KD","ENSG00000284823.2"
"chr6",4340312,4340577,266,4340449,6,3.59846,3.1807,0.414095,"B1_vs_B2_peak_89416","B1_vs_B2","C-KD","ENSG00000284823.2"
"chr6",4612909,4613335,427,4613033,4,2.1816,2.32262,0,"B1_vs_B2_peak_89420","B1_vs_B2","C-KD","ENSG00000284823.2"
"chr6",4622281,4622546,266,4622419,4,2.24863,2.36966,0,"B1_vs_B2_peak_89421","B1_vs_B2","C-KD","ENSG00000284823.2"
"chr6",4673312,4673577,266,4673433,6,2.58268,2.49494,0,"B1_vs_B2_peak_89425","B1_vs_B2","C-KD","ENSG00000284823.2"
"chr6",4749116,4749381,266,4749253,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_89427","B1_vs_B2","C-KD","ENSG00000153046.19"
"chr6",4781121,4781494,374,4781281,5,2.86635,2.75639,0.0678765,"B1_vs_B2_peak_89428","B1_vs_B2","C-KD","ENSG00000153046.19"
"chr6",4806234,4806533,300,4806280,5,1.97771,2.13852,0,"B1_vs_B2_peak_89429","B1_vs_B2","C-KD","ENSG00000153046.19"
"chr6",4810269,4810544,276,4810342,9,4.05809,3.16316,0.60023,"B1_vs_B2_peak_89431","B1_vs_B2","C-KD","ENSG00000153046.19"
"chr6",4814417,4814682,266,4814544,6,3.21881,2.92532,0.206141,"B1_vs_B2_peak_89432","B1_vs_B2","C-KD","ENSG00000153046.19"
"chr6",4848665,4848930,266,4848772,7,3.24183,2.85136,0.206141,"B1_vs_B2_peak_89433","B1_vs_B2","C-KD","ENSG00000153046.19"
"chr6",4859810,4860075,266,4859846,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_89434","B1_vs_B2","C-KD","ENSG00000153046.19"
"chr6",4872077,4872479,403,4872239,5,1.97771,2.13852,0,"B1_vs_B2_peak_89435","B1_vs_B2","C-KD","ENSG00000153046.19"
"chr6",4872863,4873287,425,4873024,7,3.24183,2.85136,0.206141,"B1_vs_B2_peak_89436","B1_vs_B2","C-KD","ENSG00000153046.19"
"chr6",4891688,4891996,309,4891912,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_89438","B1_vs_B2","C-KD","ENSG00000153046.19"
"chr6",4913522,4913904,383,4913658,15,4.36144,2.75714,0.814174,"B1_vs_B2_peak_89439","B1_vs_B2","C-KD","ENSG00000153046.19"
"chr6",4950388,4950772,385,4950544,5,2.43441,2.45808,0,"B1_vs_B2_peak_89440","B1_vs_B2","C-KD","ENSG00000153046.19"
"chr6",5105728,5106174,447,5105950,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_89452","B1_vs_B2","C-KD","ENSG00000214113.12"
"chr6",5121115,5121606,492,5121456,6,3.59846,3.1807,0.414095,"B1_vs_B2_peak_89453","B1_vs_B2","C-KD","ENSG00000214113.12"
"chr6",5156062,5156725,664,5156294,9,6.23695,4.54385,1.88853,"B1_vs_B2_peak_89455","B1_vs_B2","C-KD","ENSG00000214113.12"
"chr6",5204375,5204654,280,5204491,7,2.23321,2.19677,0,"B1_vs_B2_peak_89456","B1_vs_B2","C-KD","ENSG00000214113.12"
"chr6",5204975,5205240,266,5205213,14,2.64152,2.04922,0,"B1_vs_B2_peak_89457","B1_vs_B2","C-KD","ENSG00000214113.12"
"chr6",5230563,5231321,759,5230916,6,3.13359,2.86776,0.139169,"B1_vs_B2_peak_89458","B1_vs_B2","C-KD","ENSG00000214113.12"
"chr6",5240280,5240596,317,5240503,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_89459","B1_vs_B2","C-KD","ENSG00000214113.12"
"chr6",5337587,5337911,325,5337801,13,3.58578,2.5389,0.414095,"B1_vs_B2_peak_89460","B1_vs_B2","C-KD","ENSG00000145982.14"
"chr6",5379448,5379861,414,5379703,18,3.71784,2.31067,0.470039,"B1_vs_B2_peak_89462","B1_vs_B2","C-KD","ENSG00000145982.14"
"chr6",5398584,5398951,368,5398720,9,5.07023,3.79787,1.19362,"B1_vs_B2_peak_89463","B1_vs_B2","C-KD","ENSG00000145982.14"
"chr6",5402892,5403524,633,5403095,14,4.1179,2.72025,0.638443,"B1_vs_B2_peak_89464","B1_vs_B2","C-KD","ENSG00000145982.14"
"chr6",5471037,5471318,282,5471133,12,3.98657,2.81913,0.553939,"B1_vs_B2_peak_89468","B1_vs_B2","C-KD","ENSG00000145982.14"
"chr6",5494248,5494762,515,5494504,5,2.95747,2.81858,0.0678765,"B1_vs_B2_peak_89469","B1_vs_B2","C-KD","ENSG00000145982.14"
"chr6",5506486,5506987,502,5506923,4,1.79776,2.0484,0,"B1_vs_B2_peak_89470","B1_vs_B2","C-KD","ENSG00000145982.14"
"chr6",5510868,5511133,266,5510974,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_89471","B1_vs_B2","C-KD","ENSG00000145982.14"
"chr6",5553893,5554158,266,5553978,4,2.24863,2.36966,0,"B1_vs_B2_peak_89472","B1_vs_B2","C-KD","ENSG00000145982.14"
"chr6",5598640,5598955,316,5598817,4,2.24863,2.36966,0,"B1_vs_B2_peak_89473","B1_vs_B2","C-KD","ENSG00000145982.14"
"chr6",5617857,5618122,266,5618004,4,2.1098,2.27193,0,"B1_vs_B2_peak_89474","B1_vs_B2","C-KD","ENSG00000145982.14"
"chr6",5626276,5626541,266,5626362,4,2.24863,2.36966,0,"B1_vs_B2_peak_89475","B1_vs_B2","C-KD","ENSG00000145982.14"
"chr6",5636774,5637076,303,5636934,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_89476","B1_vs_B2","C-KD","ENSG00000145982.14"
"chr6",5660753,5661018,266,5660841,4,2.24863,2.36966,0,"B1_vs_B2_peak_89477","B1_vs_B2","C-KD","ENSG00000145982.14"
"chr6",5680171,5680447,277,5680328,4,2.24863,2.36966,0,"B1_vs_B2_peak_89478","B1_vs_B2","C-KD","ENSG00000145982.14"
"chr6",5682528,5682919,392,5682776,5,1.97771,2.13852,0,"B1_vs_B2_peak_89479","B1_vs_B2","C-KD","ENSG00000145982.14"
"chr6",5701457,5701856,400,5701481,8,2.70906,2.42685,0.0372868,"B1_vs_B2_peak_89480","B1_vs_B2","C-KD","ENSG00000145982.14"
"chr6",5728583,5729011,429,5728957,10,2.67796,2.27156,0.0215543,"B1_vs_B2_peak_89481","B1_vs_B2","C-KD","ENSG00000145982.14"
"chr6",5763376,5763768,393,5763744,6,2.16686,2.21421,0,"B1_vs_B2_peak_89483","B1_vs_B2","C-KD","ENSG00000145982.14"
"chr6",5783169,5783581,413,5783429,5,1.97771,2.13852,0,"B1_vs_B2_peak_89484","B1_vs_B2","C-KD","ENSG00000145982.14"
"chr6",5785731,5786117,387,5785914,4,2.24863,2.36966,0,"B1_vs_B2_peak_89485","B1_vs_B2","C-KD","ENSG00000145982.14"
"chr6",5984503,5984790,288,5984533,8,2.53225,2.31847,0,"B1_vs_B2_peak_89489","B1_vs_B2","C-KD","ENSG00000300014.1"
"chr6",5996805,5997134,330,5996923,16,3.5606,2.34676,0.408579,"B1_vs_B2_peak_89490","B1_vs_B2","C-KD","ENSG00000300014.1"
"chr6",6347741,6348006,266,6347848,4,2.24863,2.36966,0,"B1_vs_B2_peak_89504","B1_vs_B2","C-KD","ENSG00000216863.12"
"chr6",6361883,6362392,510,6361917,4,2.24863,2.36966,0,"B1_vs_B2_peak_89505","B1_vs_B2","C-KD","ENSG00000216863.12"
"chr6",6383265,6383653,389,6383401,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_89506","B1_vs_B2","C-KD","ENSG00000216863.12"
"chr6",6392548,6393009,462,6392774,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_89507","B1_vs_B2","C-KD","ENSG00000216863.12"
"chr6",6395196,6395487,292,6395288,4,2.24863,2.36966,0,"B1_vs_B2_peak_89508","B1_vs_B2","C-KD","ENSG00000216863.12"
"chr6",6413437,6413771,335,6413658,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_89509","B1_vs_B2","C-KD","ENSG00000216863.12"
"chr6",6453648,6453913,266,6453843,4,2.24863,2.36966,0,"B1_vs_B2_peak_89510","B1_vs_B2","C-KD","ENSG00000216863.12"
"chr6",6478951,6479418,468,6479342,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_89511","B1_vs_B2","C-KD","ENSG00000216863.12"
"chr6",6534240,6534681,442,6534458,6,3.80352,3.31752,0.470039,"B1_vs_B2_peak_89512","B1_vs_B2","C-KD","ENSG00000216863.12"
"chr6",6538372,6538637,266,6538510,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_89513","B1_vs_B2","C-KD","ENSG00000216863.12"
"chr6",6581301,6581566,266,6581351,7,3.24183,2.85136,0.206141,"B1_vs_B2_peak_89515","B1_vs_B2","C-KD","ENSG00000216863.12"
"chr6",6697310,6697585,276,6697384,7,2.66399,2.47414,0.0101214,"B1_vs_B2_peak_89521","B1_vs_B2","C-KD","ENSG00000287497.4"
"chr6",6709113,6709378,266,6709243,4,2.24863,2.36966,0,"B1_vs_B2_peak_89522","B1_vs_B2","C-KD","ENSG00000287497.4"
"chr6",7112774,7113405,632,7112921,9,3.69343,2.93983,0.470039,"B1_vs_B2_peak_89547","B1_vs_B2","C-KD","ENSG00000124782.22"
"chr6",7117228,7117658,431,7117394,5,2.86635,2.75639,0.0678765,"B1_vs_B2_peak_89548","B1_vs_B2","C-KD","ENSG00000124782.22"
"chr6",7120740,7121274,535,7121131,4,1.79776,2.0484,0,"B1_vs_B2_peak_89549","B1_vs_B2","C-KD","ENSG00000124782.22"
"chr6",7130587,7130874,288,7130764,6,2.58268,2.49494,0,"B1_vs_B2_peak_89550","B1_vs_B2","C-KD","ENSG00000124782.22"
"chr6",7145974,7146402,429,7146178,12,4.97182,3.34891,1.11873,"B1_vs_B2_peak_89552","B1_vs_B2","C-KD","ENSG00000124782.22"
"chr6",7147389,7147654,266,7147555,5,1.85742,2.05392,0,"B1_vs_B2_peak_89553","B1_vs_B2","C-KD","ENSG00000124782.22"
"chr6",7158123,7158775,653,7158201,7,2.47477,2.35187,0,"B1_vs_B2_peak_89554","B1_vs_B2","C-KD","ENSG00000124782.22"
"chr6",7159848,7160314,467,7160051,8,5.1113,3.95983,1.22901,"B1_vs_B2_peak_89555","B1_vs_B2","C-KD","ENSG00000124782.22"
"chr6",7161093,7161386,294,7161314,7,3.93714,3.31,0.545882,"B1_vs_B2_peak_89556","B1_vs_B2","C-KD","ENSG00000124782.22"
"chr6",7170476,7171041,566,7171031,7,2.02012,2.06087,0,"B1_vs_B2_peak_89557","B1_vs_B2","C-KD","ENSG00000124782.22"
"chr6",7199231,7199496,266,7199347,4,2.24863,2.36966,0,"B1_vs_B2_peak_89558","B1_vs_B2","C-KD","ENSG00000124782.22"
"chr6",7214414,7214873,460,7214615,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_89559","B1_vs_B2","C-KD","ENSG00000124782.22"
"chr6",7305413,7305801,389,7305652,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_89565","B1_vs_B2","C-KD","ENSG00000124783.15"
"chr6",7320884,7321149,266,7321080,4,2.24863,2.36966,0,"B1_vs_B2_peak_89566","B1_vs_B2","C-KD","ENSG00000124783.15"
"chr6",7541998,7542392,395,7542372,14,3.20436,2.29935,0.195739,"B1_vs_B2_peak_89575","B1_vs_B2","C-KD","ENSG00000261189.4"
"chr6",7549573,7550150,578,7550019,6,3.13359,2.86776,0.139169,"B1_vs_B2_peak_89577","B1_vs_B2","C-KD","ENSG00000096696.17"
"chr6",7551360,7551663,304,7551566,9,4.05809,3.16316,0.60023,"B1_vs_B2_peak_89578","B1_vs_B2","C-KD","ENSG00000096696.17"
"chr6",7553885,7554238,354,7554060,5,1.97771,2.13852,0,"B1_vs_B2_peak_89580","B1_vs_B2","C-KD","ENSG00000096696.17"
"chr6",7735929,7736225,297,7735986,8,2.50889,2.30422,0,"B1_vs_B2_peak_89597","B1_vs_B2","C-KD","ENSG00000153162.10"
"chr6",7737089,7737476,388,7737229,10,2.8851,2.38541,0.0678765,"B1_vs_B2_peak_89598","B1_vs_B2","C-KD","ENSG00000153162.10"
"chr6",7747438,7747809,372,7747669,10,4.77302,3.47947,0.988272,"B1_vs_B2_peak_89600","B1_vs_B2","C-KD","ENSG00000153162.10"
"chr6",7749516,7749793,278,7749651,8,4.52828,3.58141,0.921778,"B1_vs_B2_peak_89601","B1_vs_B2","C-KD","ENSG00000153162.10"
"chr6",7756822,7757087,266,7756965,4,2.21889,2.34882,0,"B1_vs_B2_peak_89603","B1_vs_B2","C-KD","ENSG00000153162.10"
"chr6",7757451,7757821,371,7757567,8,5.31124,4.08947,1.32489,"B1_vs_B2_peak_89604","B1_vs_B2","C-KD","ENSG00000153162.10"
"chr6",7758630,7759324,695,7758925,9,4.96303,3.72983,1.11675,"B1_vs_B2_peak_89605","B1_vs_B2","C-KD","ENSG00000153162.10"
"chr6",7771833,7772164,332,7771916,7,3.83953,3.24551,0.500135,"B1_vs_B2_peak_89606","B1_vs_B2","C-KD","ENSG00000153162.10"
"chr6",7772340,7772605,266,7772359,6,2.93482,2.7333,0.0678765,"B1_vs_B2_peak_89607","B1_vs_B2","C-KD","ENSG00000153162.10"
"chr6",7778194,7778486,293,7778412,6,2.93482,2.7333,0.0678765,"B1_vs_B2_peak_89608","B1_vs_B2","C-KD","ENSG00000153162.10"
"chr6",7782530,7782983,454,7782787,9,5.12521,3.83283,1.24098,"B1_vs_B2_peak_89609","B1_vs_B2","C-KD","ENSG00000153162.10"
"chr6",7785106,7785371,266,7785268,6,2.58268,2.49494,0,"B1_vs_B2_peak_89610","B1_vs_B2","C-KD","ENSG00000153162.10"
"chr6",7790521,7790786,266,7790660,6,2.86049,2.68298,0.0678765,"B1_vs_B2_peak_89611","B1_vs_B2","C-KD","ENSG00000153162.10"
"chr6",7794450,7794866,417,7794578,8,3.94948,3.20778,0.545882,"B1_vs_B2_peak_89612","B1_vs_B2","C-KD","ENSG00000153162.10"
"chr6",7795272,7795679,408,7795372,6,2.43669,2.39624,0,"B1_vs_B2_peak_89613","B1_vs_B2","C-KD","ENSG00000153162.10"
"chr6",7798059,7798398,340,7798220,6,2.43669,2.39624,0,"B1_vs_B2_peak_89614","B1_vs_B2","C-KD","ENSG00000153162.10"
"chr6",7814027,7814292,266,7814138,5,2.23805,2.32106,0,"B1_vs_B2_peak_89615","B1_vs_B2","C-KD","ENSG00000153162.10"
"chr6",7814973,7815434,462,7815359,7,3.06985,2.73856,0.112162,"B1_vs_B2_peak_89616","B1_vs_B2","C-KD","ENSG00000153162.10"
"chr6",7819021,7819474,454,7819239,9,4.66192,3.5396,0.931067,"B1_vs_B2_peak_89618","B1_vs_B2","C-KD","ENSG00000153162.10"
"chr6",7819641,7819906,266,7819835,5,1.97771,2.13852,0,"B1_vs_B2_peak_89619","B1_vs_B2","C-KD","ENSG00000153162.10"
"chr6",7830192,7830780,589,7830276,8,2.70906,2.42685,0.0372868,"B1_vs_B2_peak_89621","B1_vs_B2","C-KD","ENSG00000153162.10"
"chr6",7835757,7836284,528,7835872,6,2.16686,2.21421,0,"B1_vs_B2_peak_89623","B1_vs_B2","C-KD","ENSG00000153162.10"
"chr6",7845931,7846196,266,7846009,7,2.47477,2.35187,0,"B1_vs_B2_peak_89625","B1_vs_B2","C-KD","ENSG00000153162.10"
"chr6",7846982,7847322,341,7847153,33,6.30941,2.49271,1.93341,"B1_vs_B2_peak_89626","B1_vs_B2","C-KD","ENSG00000153162.10"
"chr6",7854999,7855727,729,7855233,16,9.74412,5.37737,4.22567,"B1_vs_B2_peak_89627","B1_vs_B2","C-KD","ENSG00000153162.10"
"chr6",7857233,7857650,418,7857479,6,2.40777,2.3767,0,"B1_vs_B2_peak_89628","B1_vs_B2","C-KD","ENSG00000153162.10"
"chr6",7860100,7860644,545,7860270,9,4.70099,3.5642,0.931067,"B1_vs_B2_peak_89629","B1_vs_B2","C-KD","ENSG00000153162.10"
"chr6",7861125,7861390,266,7861334,6,2.754,2.61088,0.0627117,"B1_vs_B2_peak_89630","B1_vs_B2","C-KD","ENSG00000153162.10"
