"chr","start","end","length","abs_summit","pileup","X.log10.pvalue.","fold_enrichment","X.log10.qvalue.","name","sample","group","GENE_ID"
"chrX",50015500,50015759,260,50015581,6.32,3.86352,3.51078,0,"B2_vs_B1_peak_22969","B2_vs_B1","KD-C","ENSG00000171365.18"
"chrX",50463457,50463716,260,50463526,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_22970","B2_vs_B1","KD-C","ENSG00000274588.3"
"chrX",51012713,51012972,260,51012825,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_22973","B2_vs_B1","KD-C","ENSG00000295312.1"
"chrX",51160538,51160945,408,51160721,6.32,3.86352,3.51078,0,"B2_vs_B1_peak_22976","B2_vs_B1","KD-C","ENSG00000230317.3"
"chrX",51163257,51163610,354,51163500,3.61,1.60825,2.21171,0,"B2_vs_B1_peak_22977","B2_vs_B1","KD-C","ENSG00000230317.3"
"chrX",51368089,51368348,260,51368220,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_22978","B2_vs_B1","KD-C","ENSG00000230317.3"
"chrX",51428797,51429056,260,51428944,3.61,1.60825,2.21171,0,"B2_vs_B1_peak_22979","B2_vs_B1","KD-C","ENSG00000226530.5"
"chrX",52945465,52945724,260,52945685,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_22994","B2_vs_B1","KD-C","ENSG00000268350.9"
"chrX",52964835,52965094,260,52964963,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_22995","B2_vs_B1","KD-C","ENSG00000268350.9"
"chrX",52980110,52980788,679,52980551,9.93,4.33257,3.64374,0.0308892,"B2_vs_B1_peak_22996","B2_vs_B1","KD-C","ENSG00000268350.9"
"chrX",53233723,53234099,377,53233945,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_22999","B2_vs_B1","KD-C","ENSG00000124313.19"
"chrX",53255684,53255955,272,53255736,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_23000","B2_vs_B1","KD-C","ENSG00000124313.19"
"chrX",54135532,54135791,260,54135612,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_23002","B2_vs_B1","KD-C","ENSG00000184083.12"
"chrX",54495885,54496174,290,54495998,7.22,2.03847,2.13024,0,"B2_vs_B1_peak_23006","B2_vs_B1","KD-C","ENSG00000102302.9"
"chrX",57302811,57303070,260,57302817,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_23014","B2_vs_B1","KD-C","ENSG00000165591.8"
"chrX",57422317,57422576,260,57422546,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_23015","B2_vs_B1","KD-C","ENSG00000165591.8"
"chrX",63742211,63742470,260,63742359,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_23095","B2_vs_B1","KD-C","ENSG00000131089.18"
"chrX",63764737,63764996,260,63764845,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_23096","B2_vs_B1","KD-C","ENSG00000131089.18"
"chrX",65521008,65521333,326,65521136,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_23097","B2_vs_B1","KD-C","ENSG00000001497.19"
"chrX",65524054,65524427,374,65524205,5.42,2.73908,2.85455,0,"B2_vs_B1_peak_23098","B2_vs_B1","KD-C","ENSG00000001497.19"
"chrX",65697141,65697705,565,65697527,5.42,2.69479,2.82192,0,"B2_vs_B1_peak_23100","B2_vs_B1","KD-C","ENSG00000147065.19"
"chrX",68358169,68358428,260,68358195,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_23106","B2_vs_B1","KD-C","ENSG00000079482.15"
"chrX",70013502,70013783,282,70013669,6.32,3.86352,3.51078,0,"B2_vs_B1_peak_23118","B2_vs_B1","KD-C","ENSG00000158813.18"
"chrX",70301493,70302320,828,70302109,7.22,4.19197,3.57509,0,"B2_vs_B1_peak_23122","B2_vs_B1","KD-C","ENSG00000090889.13"
"chrX",70466360,70466626,267,70466522,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_23123","B2_vs_B1","KD-C","ENSG00000082458.13"
"chrX",70554150,70554409,260,70554307,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_23125","B2_vs_B1","KD-C","ENSG00000120498.14"
"chrX",71373882,71374141,260,71374036,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_23127","B2_vs_B1","KD-C","ENSG00000147133.19"
"chrX",71405475,71405734,260,71405518,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_23128","B2_vs_B1","KD-C","ENSG00000147133.19"
"chrX",71470895,71471154,260,71471066,3.61,1.60825,2.21171,0,"B2_vs_B1_peak_23129","B2_vs_B1","KD-C","ENSG00000147133.19"
"chrX",71909794,71910054,261,71909966,8.13,4.42675,3.56467,0.0950093,"B2_vs_B1_peak_23136","B2_vs_B1","KD-C","ENSG00000300926.1"
"chrX",71993093,71993625,533,71993186,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_23137","B2_vs_B1","KD-C","ENSG00000204131.11"
"chrX",71997190,71997506,317,71997348,6.32,3.86352,3.51078,0,"B2_vs_B1_peak_23138","B2_vs_B1","KD-C","ENSG00000204131.11"
"chrX",73085282,73085589,308,73085470,6.32,3.39407,3.18255,0,"B2_vs_B1_peak_23142","B2_vs_B1","KD-C","ENSG00000231963.2"
"chrX",73644708,73645205,498,73644955,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_23145","B2_vs_B1","KD-C","ENSG00000204116.12"
"chrX",73672073,73672451,379,73672293,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_23146","B2_vs_B1","KD-C","ENSG00000204116.12"
"chrX",73832037,73832416,380,73832185,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_23147","B2_vs_B1","KD-C","ENSG00000229807.15"
"chrX",73951313,73951572,260,73951480,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_23148","B2_vs_B1","KD-C","ENSG00000230590.13"
"chrX",74216407,74216680,274,74216472,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_23149","B2_vs_B1","KD-C","ENSG00000230590.13"
"chrX",75107576,75107967,392,75107920,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_23155","B2_vs_B1","KD-C","ENSG00000131269.20"
"chrX",77608103,77608362,260,77608160,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_23164","B2_vs_B1","KD-C","ENSG00000085224.23"
"chrX",77742897,77743522,626,77743328,9.03,2.08979,2.00568,0,"B2_vs_B1_peak_23165","B2_vs_B1","KD-C","ENSG00000085224.23"
"chrX",84346933,84347192,260,84347055,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_23174","B2_vs_B1","KD-C","ENSG00000165259.15"
"chrX",85084796,85085055,260,85084952,6.32,3.86352,3.51078,0,"B2_vs_B1_peak_23175","B2_vs_B1","KD-C","ENSG00000155008.17"
"chrX",87589329,87589763,435,87589549,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_23178","B2_vs_B1","KD-C","ENSG00000102271.15"
"chrX",87604050,87604309,260,87604278,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_23179","B2_vs_B1","KD-C","ENSG00000102271.15"
"chrX",87629090,87629349,260,87629225,3.61,1.60825,2.21171,0,"B2_vs_B1_peak_23180","B2_vs_B1","KD-C","ENSG00000102271.15"
"chrX",91360252,91360511,260,91360424,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_23187","B2_vs_B1","KD-C","ENSG00000234161.2"
"chrX",96908657,96908916,260,96908775,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_23198","B2_vs_B1","KD-C","ENSG00000147202.19"
"chrX",97010762,97011021,260,97010819,6.32,3.86352,3.51078,0,"B2_vs_B1_peak_23199","B2_vs_B1","KD-C","ENSG00000147202.19"
"chrX",97582183,97582442,260,97582379,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_23201","B2_vs_B1","KD-C","ENSG00000147202.19"
"chrX",102366283,102366620,338,102366520,6.32,1.76523,2.0333,0,"B2_vs_B1_peak_23207","B2_vs_B1","KD-C","ENSG00000269437.8"
"chrX",102420717,102420976,260,102420819,6.32,2.56395,2.5957,0,"B2_vs_B1_peak_23208","B2_vs_B1","KD-C","ENSG00000269437.8"
"chrX",102437983,102438512,530,102438178,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_23209","B2_vs_B1","KD-C","ENSG00000269437.8"
"chrX",102720383,102720810,428,102720556,12.64,2.6949,2.27329,0,"B2_vs_B1_peak_23213","B2_vs_B1","KD-C","ENSG00000286237.1"
"chrX",105037518,105037777,260,105037634,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_23223","B2_vs_B1","KD-C","ENSG00000189108.14"
"chrX",105166963,105167260,298,105167099,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_23224","B2_vs_B1","KD-C","ENSG00000189108.14"
"chrX",105483109,105483409,301,105483230,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_23225","B2_vs_B1","KD-C","ENSG00000189108.14"
"chrX",107676728,107677002,275,107676943,11.74,2.26336,2.12282,0,"B2_vs_B1_peak_23230","B2_vs_B1","KD-C","ENSG00000289923.2"
"chrX",108440014,108440308,295,108440138,14.45,4.21772,2.84971,0,"B2_vs_B1_peak_23233","B2_vs_B1","KD-C","ENSG00000188153.15"
"chrX",109713985,109714244,260,109714178,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_23237","B2_vs_B1","KD-C","ENSG00000068366.22"
"chrX",110012666,110013046,381,110012793,6.32,3.86352,3.51078,0,"B2_vs_B1_peak_23239","B2_vs_B1","KD-C","ENSG00000157600.14"
"chrX",110094051,110094317,267,110094202,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_23240","B2_vs_B1","KD-C","ENSG00000157600.14"
"chrX",110964409,110964811,403,110964461,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_23242","B2_vs_B1","KD-C","ENSG00000077264.18"
"chrX",111194374,111194633,260,111194466,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_23243","B2_vs_B1","KD-C","ENSG00000077264.18"
"chrX",112854186,112854581,396,112854390,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_23247","B2_vs_B1","KD-C","ENSG00000286072.2"
"chrX",113133725,113133984,260,113133968,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_23248","B2_vs_B1","KD-C","ENSG00000286072.2"
"chrX",115384058,115384317,260,115384102,5.42,1.78085,2.13901,0,"B2_vs_B1_peak_23251","B2_vs_B1","KD-C","ENSG00000302967.1"
"chrX",115579442,115579701,260,115579592,6.32,3.86352,3.51078,0,"B2_vs_B1_peak_23252","B2_vs_B1","KD-C","ENSG00000102024.20"
"chrX",117966628,117966889,262,117966632,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_23260","B2_vs_B1","KD-C","ENSG00000003096.16"
"chrX",118545687,118545946,260,118545736,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_23263","B2_vs_B1","KD-C","ENSG00000147251.17"
"chrX",119119811,119120263,453,119120044,8.13,3.62443,3.04185,0,"B2_vs_B1_peak_23267","B2_vs_B1","KD-C","ENSG00000250423.3"
"chrX",119123924,119124195,272,119124169,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_23268","B2_vs_B1","KD-C","ENSG00000250423.3"
"chrX",119436442,119436721,280,119436473,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_23272","B2_vs_B1","KD-C","ENSG00000077713.20"
"chrX",119438619,119438892,274,119438764,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_23273","B2_vs_B1","KD-C","ENSG00000077713.20"
"chrX",119501988,119502247,260,119502057,5.42,2.83109,2.92215,0,"B2_vs_B1_peak_23274","B2_vs_B1","KD-C","ENSG00000077721.18"
"chrX",119686164,119686643,480,119686393,4.51,2.11678,2.51102,0,"B2_vs_B1_peak_23275","B2_vs_B1","KD-C","ENSG00000125354.25"
"chrX",120041932,120042467,536,120042225,6.32,3.86352,3.51078,0,"B2_vs_B1_peak_23280","B2_vs_B1","KD-C","ENSG00000258545.8"
"chrX",120058376,120058635,260,120058462,3.61,1.60825,2.21171,0,"B2_vs_B1_peak_23281","B2_vs_B1","KD-C","ENSG00000258545.8"
"chrX",124338133,124338392,260,124338234,6.32,3.86352,3.51078,0,"B2_vs_B1_peak_23290","B2_vs_B1","KD-C","ENSG00000101972.21"
"chrX",124339621,124339880,260,124339728,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_23291","B2_vs_B1","KD-C","ENSG00000101972.21"
"chrX",125102152,125102411,260,125102317,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_23292","B2_vs_B1","KD-C","ENSG00000009694.14"
"chrX",128146833,128147092,260,128146901,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_23300","B2_vs_B1","KD-C","ENSG00000225689.3"
"chrX",128201463,128201722,260,128201485,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_23301","B2_vs_B1","KD-C","ENSG00000225689.3"
"chrX",128786503,128786901,399,128786651,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_23302","B2_vs_B1","KD-C","ENSG00000225689.3"
"chrX",128941415,128941786,372,128941576,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_23303","B2_vs_B1","KD-C","ENSG00000225689.3"
"chrX",129637822,129638081,260,129637962,7.22,4.19197,3.57509,0,"B2_vs_B1_peak_23306","B2_vs_B1","KD-C","ENSG00000308713.1"
"chrX",129724573,129724983,411,129724764,7.22,3.25997,2.94299,0,"B2_vs_B1_peak_23307","B2_vs_B1","KD-C","ENSG00000294999.1"
"chrX",130625927,130626186,260,130626025,6.32,3.86352,3.51078,0,"B2_vs_B1_peak_23312","B2_vs_B1","KD-C","ENSG00000165675.21"
"chrX",130750334,130750704,371,130750535,6.32,3.86352,3.51078,0,"B2_vs_B1_peak_23313","B2_vs_B1","KD-C","ENSG00000165675.21"
"chrX",132115058,132115317,260,132115166,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_23317","B2_vs_B1","KD-C","ENSG00000165694.11"
"chrX",132631609,132631983,375,132631789,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_23321","B2_vs_B1","KD-C","ENSG00000296977.1"
"chrX",132714689,132714974,286,132714840,6.32,3.86352,3.51078,0,"B2_vs_B1_peak_23322","B2_vs_B1","KD-C","ENSG00000171004.19"
"chrX",132736511,132736772,262,132736681,6.32,3.86352,3.51078,0,"B2_vs_B1_peak_23323","B2_vs_B1","KD-C","ENSG00000171004.19"
"chrX",132741933,132742192,260,132742138,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_23324","B2_vs_B1","KD-C","ENSG00000171004.19"
"chrX",133965166,133965425,260,133965270,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_23328","B2_vs_B1","KD-C","ENSG00000147257.17"
"chrX",134592253,134592543,291,134592452,4.51,1.6667,2.15398,0,"B2_vs_B1_peak_23330","B2_vs_B1","KD-C","ENSG00000170965.11"
"chrX",134658052,134658346,295,134658235,8.13,5.66288,4.37683,0.716457,"B2_vs_B1_peak_23331","B2_vs_B1","KD-C","ENSG00000170965.11"
"chrX",136251798,136252057,260,136251808,8.13,2.41987,2.28139,0,"B2_vs_B1_peak_23340","B2_vs_B1","KD-C","ENSG00000129680.17"
"chrX",136694558,136694853,296,136694851,5.42,1.78085,2.13901,0,"B2_vs_B1_peak_23343","B2_vs_B1","KD-C","ENSG00000129675.17"
"chrX",136737912,136738171,260,136738045,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_23344","B2_vs_B1","KD-C","ENSG00000129675.17"
"chrX",137421864,137422123,260,137421913,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_23348","B2_vs_B1","KD-C","ENSG00000302412.1"
"chrX",137502210,137502663,454,137502424,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_23349","B2_vs_B1","KD-C","ENSG00000224765.3"
"chrX",139082969,139083278,310,139083121,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_23350","B2_vs_B1","KD-C","ENSG00000129682.17"
"chrX",139141472,139141731,260,139141516,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_23351","B2_vs_B1","KD-C","ENSG00000129682.17"
"chrX",139920319,139920578,260,139920418,8.13,4.37214,3.52883,0.063873,"B2_vs_B1_peak_23353","B2_vs_B1","KD-C","ENSG00000101974.15"
"chrX",141237965,141238224,260,141238174,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_23359","B2_vs_B1","KD-C","ENSG00000277215.3"
"chrX",141448651,141448910,260,141448766,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_23360","B2_vs_B1","KD-C","ENSG00000277215.3"
"chrX",142194444,142194736,293,142194699,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_23361","B2_vs_B1","KD-C","ENSG00000288098.2"
"chrX",142486669,142487156,488,142486926,3.61,1.60825,2.21171,0,"B2_vs_B1_peak_23362","B2_vs_B1","KD-C","ENSG00000288098.2"
"chrX",142542505,142542764,260,142542665,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_23363","B2_vs_B1","KD-C","ENSG00000288098.2"
"chrX",148539324,148539583,260,148539513,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_23379","B2_vs_B1","KD-C","ENSG00000155966.14"
"chrX",148725034,148725360,327,148725163,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_23380","B2_vs_B1","KD-C","ENSG00000155966.14"
"chrX",148967025,148967301,277,148967083,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_23381","B2_vs_B1","KD-C","ENSG00000155966.14"
"chrX",149504155,149504425,271,149504387,9.03,3.74446,2.97932,0,"B2_vs_B1_peak_23385","B2_vs_B1","KD-C","ENSG00000010404.19"
"chrX",150155380,150155662,283,150155527,7.22,1.92429,2.05568,0,"B2_vs_B1_peak_23389","B2_vs_B1","KD-C","ENSG00000235703.8"
"chrX",150170456,150170715,260,150170479,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_23390","B2_vs_B1","KD-C","ENSG00000235703.8"
"chrX",150489686,150489945,260,150489796,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_23393","B2_vs_B1","KD-C","ENSG00000013619.16"
"chrX",150492766,150493119,354,150492945,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_23394","B2_vs_B1","KD-C","ENSG00000013619.16"
"chrX",151565980,151566239,260,151566075,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_23400","B2_vs_B1","KD-C","ENSG00000166049.11"
"chrX",152612161,152612567,407,152612320,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_23401","B2_vs_B1","KD-C","ENSG00000287394.1"
"chrX",154189415,154189983,569,154189731,20.77,3.35729,2.17653,0,"B2_vs_B1_peak_23423","B2_vs_B1","KD-C","ENSG00000268221.6"
"chrX",154983990,154984261,272,154984055,6.32,3.86352,3.51078,0,"B2_vs_B1_peak_23435","B2_vs_B1","KD-C","ENSG00000185010.15"
"chrX",155462641,155463024,384,155462723,5.42,2.07828,2.36268,0,"B2_vs_B1_peak_23436","B2_vs_B1","KD-C","ENSG00000224533.5"
"chrY",1448281,1448641,361,1448601,8.13,2.15879,2.12124,0,"B2_vs_B1_peak_23441","B2_vs_B1","KD-C","ENSG00000292339.2"
"chrY",1474797,1475056,260,1474977,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_23442","B2_vs_B1","KD-C","ENSG00000292333.2"
"chrY",1491670,1492445,776,1492158,5.42,1.78085,2.13901,0,"B2_vs_B1_peak_23443","B2_vs_B1","KD-C","ENSG00000292333.2"
"chrY",1629335,1629594,260,1629434,6.32,3.86352,3.51078,0,"B2_vs_B1_peak_23446","B2_vs_B1","KD-C","ENSG00000292336.1"
"chrY",1641785,1642044,260,1641944,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_23447","B2_vs_B1","KD-C","ENSG00000292336.1"
"GL000008.2",131526,131853,328,131721,7,2.63687,2.45658,0,"C2_vs_C1_peak_2","C2_vs_C1","KD-C","ENSG00000296732.1"
"GL000008.2",138699,139005,307,138853,9,2.23602,2.08299,0,"C2_vs_C1_peak_3","C2_vs_C1","KD-C","ENSG00000296732.1"
"GL000009.2",15471,16041,571,15549,6,2.07071,2.1495,0,"C2_vs_C1_peak_4","C2_vs_C1","KD-C","ENSG00000297619.1"
"GL000009.2",55885,56180,296,56083,9,3.26971,2.68472,0,"C2_vs_C1_peak_5","C2_vs_C1","KD-C","ENSG00000306721.1"
"GL000009.2",84558,84909,352,84644,9,2.23602,2.08299,0,"C2_vs_C1_peak_7","C2_vs_C1","KD-C","ENSG00000306721.1"
"GL000009.2",86834,87240,407,87065,12,3.24568,2.43944,0,"C2_vs_C1_peak_8","C2_vs_C1","KD-C","ENSG00000306721.1"
"GL000009.2",100784,101065,282,100915,8,2.58697,2.35193,0,"C2_vs_C1_peak_9","C2_vs_C1","KD-C","ENSG00000306721.1"
"GL000009.2",110293,110648,356,110490,8,2.15195,2.08793,0,"C2_vs_C1_peak_10","C2_vs_C1","KD-C","ENSG00000306721.1"
"GL000194.1",91903,92523,621,92377,11,3.22701,2.49959,0,"C2_vs_C1_peak_21","C2_vs_C1","KD-C","ENSG00000277400.1"
"GL000195.1",14636,15011,376,14872,8,3.2507,2.76365,0,"C2_vs_C1_peak_26","C2_vs_C1","KD-C","ENSG00000303853.1"
"GL000195.1",22845,23154,310,23059,7,2.63687,2.45658,0,"C2_vs_C1_peak_27","C2_vs_C1","KD-C","ENSG00000303853.1"
"GL000195.1",24249,25008,760,24599,8,3.2507,2.76365,0,"C2_vs_C1_peak_28","C2_vs_C1","KD-C","ENSG00000303853.1"
"GL000195.1",55993,56443,451,56346,10,2.714,2.29129,0,"C2_vs_C1_peak_29","C2_vs_C1","KD-C","ENSG00000303853.1"
"GL000195.1",65705,66022,318,65814,24,4.67924,2.3805,0.749632,"C2_vs_C1_peak_30","C2_vs_C1","KD-C","ENSG00000303853.1"
"GL000205.2",49660,49927,268,49909,7,2.63687,2.45658,0,"C2_vs_C1_peak_33","C2_vs_C1","KD-C","ENSG00000307088.1"
"GL000214.1",49599,49866,268,49736,7,2.25101,2.20816,0,"C2_vs_C1_peak_36","C2_vs_C1","KD-C","ENSG00000303173.1"
"GL000214.1",58836,59190,355,59078,7,2.04643,2.0776,0,"C2_vs_C1_peak_37","C2_vs_C1","KD-C","ENSG00000303173.1"
"GL000218.1",19062,19577,516,19504,7,2.04643,2.0776,0,"C2_vs_C1_peak_54","C2_vs_C1","KD-C","ENSG00000301761.1"
"GL000218.1",21172,21439,268,21340,7,2.63687,2.45658,0,"C2_vs_C1_peak_55","C2_vs_C1","KD-C","ENSG00000301761.1"
"GL000218.1",66458,66804,347,66575,8,2.27913,2.16466,0,"C2_vs_C1_peak_57","C2_vs_C1","KD-C","ENSG00000301761.1"
"GL000218.1",67412,67804,393,67738,8,2.15195,2.08793,0,"C2_vs_C1_peak_58","C2_vs_C1","KD-C","ENSG00000301761.1"
"GL000218.1",71397,71664,268,71493,10,2.29545,2.06414,0,"C2_vs_C1_peak_59","C2_vs_C1","KD-C","ENSG00000301761.1"
"GL000219.1",56311,56674,364,56497,7,2.08884,2.10461,0,"C2_vs_C1_peak_66","C2_vs_C1","KD-C","ENSG00000296581.1"
"GL000221.1",10841,11579,739,11415,7,2.51081,2.37511,0,"C2_vs_C1_peak_74","C2_vs_C1","KD-C","ENSG00000304745.1"
"GL000221.1",12521,12801,281,12627,7,2.59615,2.43023,0,"C2_vs_C1_peak_75","C2_vs_C1","KD-C","ENSG00000304745.1"
"GL000221.1",39783,40194,412,40013,9,3.9078,3.07072,0.304169,"C2_vs_C1_peak_76","C2_vs_C1","KD-C","ENSG00000304745.1"
"GL000221.1",43759,44121,363,43833,8,2.56306,2.3373,0,"C2_vs_C1_peak_77","C2_vs_C1","KD-C","ENSG00000304745.1"
"GL000221.1",50423,50690,268,50556,9,3.49484,2.81966,0.115042,"C2_vs_C1_peak_78","C2_vs_C1","KD-C","ENSG00000304745.1"
"GL000221.1",63980,64385,406,64192,7,2.04643,2.0776,0,"C2_vs_C1_peak_79","C2_vs_C1","KD-C","ENSG00000304745.1"
"GL000221.1",66266,66690,425,66459,6,1.89599,2.03213,0,"C2_vs_C1_peak_80","C2_vs_C1","KD-C","ENSG00000304745.1"
"GL000221.1",74967,75402,436,75233,14,4.51959,2.91214,0.686958,"C2_vs_C1_peak_81","C2_vs_C1","KD-C","ENSG00000304745.1"
"GL000225.1",181653,182028,376,181772,7,2.63687,2.45658,0,"C2_vs_C1_peak_101","C2_vs_C1","KD-C","ENSG00000302961.1"
"GL000225.1",185334,185704,371,185457,11,5.33747,3.68486,1.14924,"C2_vs_C1_peak_102","C2_vs_C1","KD-C","ENSG00000302961.1"
"GL000225.1",186965,187530,566,187063,9,3.9078,3.07072,0.304169,"C2_vs_C1_peak_103","C2_vs_C1","KD-C","ENSG00000302961.1"
"GL000254.2",3389184,3389542,359,3389355,6,2.07071,2.1495,0,"C2_vs_C1_peak_173","C2_vs_C1","KD-C","ENSG00000206258.12"
"GL383555.2",242345,242755,411,242524,7,2.04643,2.0776,0,"C2_vs_C1_peak_276","C2_vs_C1","KD-C","ENSG00000277848.4"
"GL383555.2",318340,318769,430,318516,8,3.2507,2.76365,0,"C2_vs_C1_peak_277","C2_vs_C1","KD-C","ENSG00000277848.4"
"GL383563.3",52045,52327,283,52235,12,5.02101,3.3761,0.962842,"C2_vs_C1_peak_280","C2_vs_C1","KD-C","ENSG00000282518.1"
"GL383563.3",182276,182543,268,182312,10,2.58993,2.22352,0,"C2_vs_C1_peak_285","C2_vs_C1","KD-C","ENSG00000262334.6"
"GL383563.3",272942,273320,379,273170,17,3.70104,2.35252,0.259306,"C2_vs_C1_peak_286","C2_vs_C1","KD-C","ENSG00000262334.6"
"GL383563.3",286511,286943,433,286769,9,3.9078,3.07072,0.304169,"C2_vs_C1_peak_287","C2_vs_C1","KD-C","ENSG00000262334.6"
"GL383563.3",321380,321700,321,321565,15,2.69399,2.03158,0,"C2_vs_C1_peak_288","C2_vs_C1","KD-C","ENSG00000262334.6"
"GL383563.3",352871,353138,268,353025,8,3.2507,2.76365,0,"C2_vs_C1_peak_289","C2_vs_C1","KD-C","ENSG00000262334.6"
"GL582966.2",65618,65998,381,65765,6,2.07071,2.1495,0,"C2_vs_C1_peak_302","C2_vs_C1","KD-C","ENSG00000276734.4"
"JH636055.2",74919,75186,268,75068,7,2.63687,2.45658,0,"C2_vs_C1_peak_325","C2_vs_C1","KD-C","ENSG00000266576.1"
"KI270706.1",27991,28391,401,28194,6,2.07071,2.1495,0,"C2_vs_C1_peak_360","C2_vs_C1","KD-C","ENSG00000293939.1"
"KI270706.1",36112,36585,474,36552,8,2.56306,2.3373,0,"C2_vs_C1_peak_361","C2_vs_C1","KD-C","ENSG00000293939.1"
"KI270706.1",45499,45766,268,45558,6,2.07071,2.1495,0,"C2_vs_C1_peak_362","C2_vs_C1","KD-C","ENSG00000293939.1"
"KI270706.1",51472,51794,323,51600,7,2.08884,2.10461,0,"C2_vs_C1_peak_363","C2_vs_C1","KD-C","ENSG00000293939.1"
"KI270706.1",67504,67879,376,67685,7,2.04643,2.0776,0,"C2_vs_C1_peak_364","C2_vs_C1","KD-C","ENSG00000293939.1"
"KI270717.1",25094,25533,440,25281,11,4.35169,3.11517,0.582609,"C2_vs_C1_peak_381","C2_vs_C1","KD-C","ENSG00000310401.1"
"KI270719.1",169618,169956,339,169800,8,2.56306,2.3373,0,"C2_vs_C1_peak_383","C2_vs_C1","KD-C","ENSG00000297972.1"
"KI270734.1",157497,157778,282,157628,6,1.91854,2.04726,0,"C2_vs_C1_peak_421","C2_vs_C1","KD-C","ENSG00000277196.4"
"KI270741.1",79939,80216,278,80177,8,3.2507,2.76365,0,"C2_vs_C1_peak_431","C2_vs_C1","KD-C","ENSG00000299200.1"
